video_id,model_name,technique_name,rag_enabled,pred_count,true_positives,false_positives,gt_count,json_valid,pred_total_kcal,gt_total_kcal
CxReOIZSoIV,Qwen 2.5 3B Instruct,chain-of-thought,false,7,42,0,6,true,1042.5,12068.70004272461
CxReOIZSoIV,Qwen 2.5 3B Instruct,few-shot,false,8,48,0,6,true,2612.0,13792.800048828125
CxReOIZSoIV,Qwen 2.5 3B Instruct,zero-shot,false,7,42,0,6,true,4140.0,12068.70004272461
CzTIQqfL2xY,Gemma-SEA-LION v4 4B,chain-of-thought,false,12,216,0,18,true,377.7,14276.400072097778
CzTIQqfL2xY,Gemma-SEA-LION v4 4B,few-shot,false,11,198,0,18,true,1777.0,13086.70006608963
CzTIQqfL2xY,Gemma-SEA-LION v4 4B,structured-output,false,12,216,0,18,true,1773.2,14276.400072097778
CzTIQqfL2xY,Gemma-SEA-LION v4 4B,zero-shot,false,10,180,0,18,true,846.0,11897.000060081482
CzTIQqfL2xY,Llama 3.2 3B Instruct,chain-of-thought,false,7,126,0,18,true,693.2,8327.900042057037
CzTIQqfL2xY,Llama 3.2 3B Instruct,few-shot,false,12,216,0,18,true,706.0,14276.400072097778
CzTIQqfL2xY,Llama 3.2 3B Instruct,structured-output,false,4,72,0,18,true,530.0,4758.800024032593
CzTIQqfL2xY,Llama 3.2 3B Instruct,zero-shot,false,12,216,0,18,true,924.0,14276.400072097778
CzTIQqfL2xY,MedGemma 4B,chain-of-thought,false,9,162,0,18,true,473.6,10707.300054073334
CzTIQqfL2xY,MedGemma 4B,few-shot,false,9,162,0,18,true,2800.8,10707.300054073334
CzTIQqfL2xY,MedGemma 4B,structured-output,false,11,198,0,18,true,375.9,13086.70006608963
CzTIQqfL2xY,MedGemma 4B,zero-shot,false,13,234,0,18,true,276.5,15466.100078105927
CzTIQqfL2xY,Phi-4-mini 3.8B Instruct,chain-of-thought,false,18,324,0,18,true,1269.2,21414.600108146667
CzTIQqfL2xY,Phi-4-mini 3.8B Instruct,few-shot,false,12,216,0,18,true,915.0,14276.400072097778
CzTIQqfL2xY,Phi-4-mini 3.8B Instruct,structured-output,false,5,90,0,18,true,660.0,5948.500030040741
CzTIQqfL2xY,Phi-4-mini 3.8B Instruct,zero-shot,false,14,252,0,18,true,626.2,16655.800084114075
CzTIQqfL2xY,Qwen 2.5 3B Instruct,chain-of-thought,false,11,198,0,18,true,365.0,13086.70006608963
CzTIQqfL2xY,Qwen 2.5 3B Instruct,few-shot,false,12,216,0,18,true,1128.0,14276.400072097778
CzTIQqfL2xY,Qwen 2.5 3B Instruct,structured-output,false,4,72,0,18,true,98.6,4758.800024032593
CzTIQqfL2xY,Qwen 2.5 3B Instruct,zero-shot,false,13,234,0,18,true,960.0,15466.100078105927
C_9nDkNOgWS,Gemma-SEA-LION v4 4B,chain-of-thought,false,5,55,0,11,true,450.0,7296.500015258789
C_9nDkNOgWS,Gemma-SEA-LION v4 4B,few-shot,false,8,88,0,11,true,1171.0,11674.400024414062
C_9nDkNOgWS,Gemma-SEA-LION v4 4B,structured-output,false,5,55,0,11,true,970.0,7296.500015258789
C_9nDkNOgWS,Gemma-SEA-LION v4 4B,zero-shot,false,8,88,0,11,true,3635.5,11674.400024414062
C_9nDkNOgWS,Llama 3.2 3B Instruct,chain-of-thought,false,6,66,0,11,true,2732.0,8755.800018310547
C_9nDkNOgWS,Llama 3.2 3B Instruct,few-shot,false,8,88,0,11,true,1215.0,11674.400024414062
C_9nDkNOgWS,Llama 3.2 3B Instruct,structured-output,false,5,55,0,11,true,1050.0,7296.500015258789
C_9nDkNOgWS,Llama 3.2 3B Instruct,zero-shot,false,8,88,0,11,true,3502.0,11674.400024414062
C_9nDkNOgWS,MedGemma 4B,chain-of-thought,false,8,88,0,11,true,600.0,11674.400024414062
C_9nDkNOgWS,MedGemma 4B,few-shot,false,8,88,0,11,true,964.0,11674.400024414062
C_9nDkNOgWS,MedGemma 4B,structured-output,false,9,99,0,11,true,2106.0,13133.70002746582
C_9nDkNOgWS,MedGemma 4B,zero-shot,false,11,121,0,11,true,1063.3,16052.300033569336
C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,chain-of-thought,false,8,88,0,11,true,1616.4,11674.400024414062
C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,few-shot,false,8,88,0,11,true,1205.0,11674.400024414062
C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,structured-output,false,8,88,0,11,true,3120.0,11674.400024414062
C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,zero-shot,false,8,88,0,11,true,1532.7,11674.400024414062
C_9nDkNOgWS,Qwen 2.5 3B Instruct,chain-of-thought,false,9,99,0,11,true,826.0,13133.70002746582
C_9nDkNOgWS,Qwen 2.5 3B Instruct,few-shot,false,8,88,0,11,true,1335.0,11674.400024414062
C_9nDkNOgWS,Qwen 2.5 3B Instruct,structured-output,false,8,88,0,11,true,1917.4,11674.400024414062
C_9nDkNOgWS,Qwen 2.5 3B Instruct,zero-shot,false,8,88,0,11,true,16094.2,11674.400024414062
DCIwgyWvR4-,Gemma-SEA-LION v4 4B,chain-of-thought,false,4,24,0,6,true,340.6,2412.0
DCIwgyWvR4-,Gemma-SEA-LION v4 4B,few-shot,false,6,36,0,6,true,841.0,3618.0
DCIwgyWvR4-,Gemma-SEA-LION v4 4B,structured-output,false,4,24,0,6,true,588.7,2412.0
DCIwgyWvR4-,Gemma-SEA-LION v4 4B,zero-shot,false,6,36,0,6,true,2353.5,3618.0
DCIwgyWvR4-,Llama 3.2 3B Instruct,chain-of-thought,false,5,30,0,6,true,381.3,3015.0
DCIwgyWvR4-,Llama 3.2 3B Instruct,few-shot,false,6,36,0,6,true,461.0,3618.0
DCIwgyWvR4-,Llama 3.2 3B Instruct,structured-output,false,5,30,0,6,true,852.6,3015.0
DCIwgyWvR4-,Llama 3.2 3B Instruct,zero-shot,false,6,36,0,6,true,564.5,3618.0
DCIwgyWvR4-,MedGemma 4B,few-shot,false,8,48,0,6,true,695.0,4824.0
DCIwgyWvR4-,MedGemma 4B,structured-output,false,5,30,0,6,true,1041.6,3015.0
DCIwgyWvR4-,MedGemma 4B,zero-shot,false,7,42,0,6,true,1438.8,4221.0
DCIwgyWvR4-,Phi-4-mini 3.8B Instruct,chain-of-thought,false,4,24,0,6,true,2270.8,2412.0
DCIwgyWvR4-,Phi-4-mini 3.8B Instruct,few-shot,false,6,36,0,6,true,578.7,3618.0
DCIwgyWvR4-,Phi-4-mini 3.8B Instruct,structured-output,false,7,42,0,6,true,1355.0,4221.0
DCIwgyWvR4-,Phi-4-mini 3.8B Instruct,zero-shot,false,4,24,0,6,true,395.6,2412.0
DCIwgyWvR4-,Qwen 2.5 3B Instruct,few-shot,false,7,42,0,6,true,783.0,4221.0
DCIwgyWvR4-,Qwen 2.5 3B Instruct,structured-output,false,5,30,0,6,true,825.6,3015.0
DCIwgyWvR4-,Qwen 2.5 3B Instruct,zero-shot,false,5,30,0,6,true,327.4,3015.0
DDQnLI_zd75,Gemma-SEA-LION v4 4B,chain-of-thought,false,4,12,0,3,true,514.8,1980.0
DDQnLI_zd75,Gemma-SEA-LION v4 4B,few-shot,false,4,12,0,3,true,705.0,1980.0
DDQnLI_zd75,Gemma-SEA-LION v4 4B,structured-output,false,3,9,0,3,true,1470.0,1485.0
DDQnLI_zd75,Gemma-SEA-LION v4 4B,zero-shot,false,3,9,0,3,true,390.0,1485.0
DDQnLI_zd75,Llama 3.2 3B Instruct,chain-of-thought,false,3,9,0,3,true,185.0,1485.0
DDQnLI_zd75,Llama 3.2 3B Instruct,few-shot,false,4,12,0,3,true,3640.0,1980.0
DDQnLI_zd75,Llama 3.2 3B Instruct,structured-output,false,3,9,0,3,true,410.0,1485.0
DDQnLI_zd75,Llama 3.2 3B Instruct,zero-shot,false,3,9,0,3,true,195.5,1485.0
DDQnLI_zd75,MedGemma 4B,chain-of-thought,false,4,12,0,3,true,509.8,1980.0
DDQnLI_zd75,MedGemma 4B,few-shot,false,3,9,0,3,true,706.0,1485.0
DDQnLI_zd75,MedGemma 4B,structured-output,false,3,9,0,3,true,1121.2,1485.0
DDQnLI_zd75,MedGemma 4B,zero-shot,false,3,9,0,3,true,481.5,1485.0
DDQnLI_zd75,Phi-4-mini 3.8B Instruct,chain-of-thought,false,3,9,0,3,true,398.0,1485.0
DDQnLI_zd75,Phi-4-mini 3.8B Instruct,few-shot,false,3,9,0,3,true,155.0,1485.0
DDQnLI_zd75,Phi-4-mini 3.8B Instruct,structured-output,false,4,12,0,3,true,572.0,1980.0
DDQnLI_zd75,Qwen 2.5 3B Instruct,few-shot,false,3,9,0,3,true,573.0,1485.0
DDQnLI_zd75,Qwen 2.5 3B Instruct,zero-shot,false,3,9,0,3,true,435.0,1485.0
DE13y7pT_jx,Gemma-SEA-LION v4 4B,chain-of-thought,false,9,117,0,13,true,4879.8,36285.300006866455
DE13y7pT_jx,Gemma-SEA-LION v4 4B,few-shot,false,10,130,0,13,true,6307.0,40317.000007629395
DE13y7pT_jx,Gemma-SEA-LION v4 4B,structured-output,false,8,104,0,13,true,4599.0,32253.600006103516
DE13y7pT_jx,Llama 3.2 3B Instruct,chain-of-thought,false,10,130,0,13,true,4408.3,40317.000007629395
DE13y7pT_jx,Llama 3.2 3B Instruct,few-shot,false,9,117,0,13,true,3750.0,36285.300006866455
DE13y7pT_jx,Llama 3.2 3B Instruct,structured-output,false,9,117,0,13,true,7093.5,36285.300006866455
DE13y7pT_jx,Llama 3.2 3B Instruct,zero-shot,false,11,143,0,13,true,11574.6,44348.700008392334
DE13y7pT_jx,MedGemma 4B,chain-of-thought,false,10,130,0,13,true,59262.0,40317.000007629395
DE13y7pT_jx,MedGemma 4B,few-shot,false,10,130,0,13,true,2720.0,40317.000007629395
DE13y7pT_jx,MedGemma 4B,structured-output,false,10,130,0,13,true,4319.5,40317.000007629395
DE13y7pT_jx,Phi-4-mini 3.8B Instruct,chain-of-thought,false,10,130,0,13,true,3237.0,40317.000007629395
DE13y7pT_jx,Phi-4-mini 3.8B Instruct,few-shot,false,11,143,0,13,true,3996.0,44348.700008392334
DE13y7pT_jx,Phi-4-mini 3.8B Instruct,zero-shot,false,12,156,0,13,true,10767.3,48380.40000915527
DE13y7pT_jx,Qwen 2.5 3B Instruct,chain-of-thought,false,10,130,0,13,true,9021.0,40317.000007629395
DE13y7pT_jx,Qwen 2.5 3B Instruct,few-shot,false,9,117,0,13,true,29666.0,36285.300006866455
DE13y7pT_jx,Qwen 2.5 3B Instruct,structured-output,false,10,130,0,13,true,6799.3,40317.000007629395
DElwUdQz-v2,Gemma-SEA-LION v4 4B,chain-of-thought,false,10,140,0,14,true,0.0,8201.99997663498
DElwUdQz-v2,Gemma-SEA-LION v4 4B,few-shot,false,10,140,0,14,true,1405.0,8201.99997663498
DElwUdQz-v2,Gemma-SEA-LION v4 4B,structured-output,false,9,126,0,14,true,305.7,7381.799978971481
DElwUdQz-v2,Gemma-SEA-LION v4 4B,zero-shot,false,11,154,0,14,true,220.3,9022.199974298477
DElwUdQz-v2,Llama 3.2 3B Instruct,chain-of-thought,false,11,154,0,14,true,474.0,9022.199974298477
DElwUdQz-v2,Llama 3.2 3B Instruct,few-shot,false,12,168,0,14,true,549.0,9842.399971961975
DElwUdQz-v2,Llama 3.2 3B Instruct,structured-output,false,6,84,0,14,true,165.0,4921.199985980988
DElwUdQz-v2,Llama 3.2 3B Instruct,zero-shot,false,12,168,0,14,true,1008.0,9842.399971961975
DElwUdQz-v2,MedGemma 4B,chain-of-thought,false,9,126,0,14,true,186.0,7381.799978971481
DElwUdQz-v2,MedGemma 4B,few-shot,false,10,140,0,14,true,513.0,8201.99997663498
DElwUdQz-v2,MedGemma 4B,structured-output,false,4,56,0,14,true,464.8,3280.7999906539917
DElwUdQz-v2,MedGemma 4B,zero-shot,false,7,98,0,14,true,1995.0,5741.3999836444855
DElwUdQz-v2,Phi-4-mini 3.8B Instruct,chain-of-thought,false,10,140,0,14,true,404.5,8201.99997663498
DElwUdQz-v2,Phi-4-mini 3.8B Instruct,few-shot,false,11,154,0,14,true,1049.9,9022.199974298477
DElwUdQz-v2,Phi-4-mini 3.8B Instruct,zero-shot,false,7,98,0,14,true,2338.0,5741.3999836444855
DElwUdQz-v2,Qwen 2.5 3B Instruct,chain-of-thought,false,14,196,0,14,true,1124.0,11482.799967288971
DElwUdQz-v2,Qwen 2.5 3B Instruct,few-shot,false,15,210,0,14,true,7554.4,12302.999964952469
DElwUdQz-v2,Qwen 2.5 3B Instruct,structured-output,false,12,168,0,14,true,313.0,9842.399971961975
DElwUdQz-v2,Qwen 2.5 3B Instruct,zero-shot,false,9,126,0,14,true,707.6,7381.799978971481
DF4Fc8TTel4,Gemma-SEA-LION v4 4B,chain-of-thought,false,9,81,0,9,true,458.0,33809.39991760254
DF4Fc8TTel4,Gemma-SEA-LION v4 4B,few-shot,false,9,81,0,9,true,1839.0,33809.39991760254
DF4Fc8TTel4,Gemma-SEA-LION v4 4B,structured-output,false,8,72,0,9,true,1896.7,30052.799926757812
DF4Fc8TTel4,Llama 3.2 3B Instruct,chain-of-thought,false,9,81,0,9,true,3500.0,33809.39991760254
DF4Fc8TTel4,Llama 3.2 3B Instruct,few-shot,false,9,81,0,9,true,2517.0,33809.39991760254
DF4Fc8TTel4,Llama 3.2 3B Instruct,zero-shot,false,9,81,0,9,true,5070.0,33809.39991760254
DF4Fc8TTel4,MedGemma 4B,chain-of-thought,false,7,63,0,9,true,2429.0,26296.199935913086
DF4Fc8TTel4,MedGemma 4B,few-shot,false,7,63,0,9,true,5054.0,26296.199935913086
DF4Fc8TTel4,MedGemma 4B,structured-output,false,8,72,0,9,true,4584.0,30052.799926757812
DF4Fc8TTel4,MedGemma 4B,zero-shot,false,9,81,0,9,true,3482.0,33809.39991760254
DF4Fc8TTel4,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,9,0,9,true,462.0,3756.5999908447266
DF4Fc8TTel4,Phi-4-mini 3.8B Instruct,few-shot,false,8,72,0,9,true,1671.0,30052.799926757812
DF4Fc8TTel4,Phi-4-mini 3.8B Instruct,structured-output,false,8,72,0,9,true,2280.0,30052.799926757812
DF4Fc8TTel4,Qwen 2.5 3B Instruct,chain-of-thought,false,8,72,0,9,true,3967.7,30052.799926757812
DF4Fc8TTel4,Qwen 2.5 3B Instruct,few-shot,false,9,81,0,9,true,4106.0,33809.39991760254
DF4Fc8TTel4,Qwen 2.5 3B Instruct,structured-output,false,8,72,0,9,true,3600.0,30052.799926757812
DF4Fc8TTel4,Qwen 2.5 3B Instruct,zero-shot,false,9,81,0,9,true,0.0,33809.39991760254
DGuVfoxTYDz,Gemma-SEA-LION v4 4B,few-shot,false,6,60,0,10,true,284.0,5537.400020599365
DGuVfoxTYDz,Gemma-SEA-LION v4 4B,structured-output,false,5,50,0,10,true,320.0,4614.500017166138
DGuVfoxTYDz,Gemma-SEA-LION v4 4B,zero-shot,false,2,20,0,10,true,67.7,1845.800006866455
DGuVfoxTYDz,Llama 3.2 3B Instruct,few-shot,false,4,40,0,10,true,436.0,3691.60001373291
DGuVfoxTYDz,Llama 3.2 3B Instruct,zero-shot,false,2,20,0,10,true,400.0,1845.800006866455
DGuVfoxTYDz,MedGemma 4B,chain-of-thought,false,6,60,0,10,true,807.6,5537.400020599365
DGuVfoxTYDz,MedGemma 4B,few-shot,false,5,50,0,10,true,517.0,4614.500017166138
DGuVfoxTYDz,MedGemma 4B,zero-shot,false,6,60,0,10,true,362.4,5537.400020599365
DGuVfoxTYDz,Phi-4-mini 3.8B Instruct,chain-of-thought,false,5,50,0,10,true,448.0,4614.500017166138
DGuVfoxTYDz,Phi-4-mini 3.8B Instruct,few-shot,false,4,40,0,10,true,260.0,3691.60001373291
DGuVfoxTYDz,Phi-4-mini 3.8B Instruct,structured-output,false,4,40,0,10,true,91.2,3691.60001373291
DGuVfoxTYDz,Phi-4-mini 3.8B Instruct,zero-shot,false,5,50,0,10,true,202.3,4614.500017166138
DGuVfoxTYDz,Qwen 2.5 3B Instruct,chain-of-thought,false,5,50,0,10,true,1984.0,4614.500017166138
DGuVfoxTYDz,Qwen 2.5 3B Instruct,few-shot,false,6,60,0,10,true,553.0,5537.400020599365
DGuVfoxTYDz,Qwen 2.5 3B Instruct,structured-output,false,5,50,0,10,true,2242.6,4614.500017166138
DGuVfoxTYDz,Qwen 2.5 3B Instruct,zero-shot,false,6,60,0,10,true,675.0,5537.400020599365
DGw2dWCzWyw,Gemma-SEA-LION v4 4B,chain-of-thought,false,4,28,0,7,true,0.0,3111.5999755859375
DGw2dWCzWyw,Gemma-SEA-LION v4 4B,few-shot,false,6,42,0,7,true,645.0,4667.399963378906
DGw2dWCzWyw,Gemma-SEA-LION v4 4B,structured-output,false,3,21,0,7,true,630.5,2333.699981689453
DGw2dWCzWyw,Gemma-SEA-LION v4 4B,zero-shot,false,3,21,0,7,true,530.0,2333.699981689453
DGw2dWCzWyw,Llama 3.2 3B Instruct,few-shot,false,3,21,0,7,true,467.0,2333.699981689453
DGw2dWCzWyw,Llama 3.2 3B Instruct,structured-output,false,4,28,0,7,true,327.0,3111.5999755859375
DGw2dWCzWyw,Llama 3.2 3B Instruct,zero-shot,false,4,28,0,7,true,106.4,3111.5999755859375
DGw2dWCzWyw,MedGemma 4B,chain-of-thought,false,2,14,0,7,true,320.6,1555.7999877929688
DGw2dWCzWyw,MedGemma 4B,few-shot,false,5,35,0,7,true,605.0,3889.499969482422
DGw2dWCzWyw,MedGemma 4B,zero-shot,false,4,28,0,7,true,1106.8,3111.5999755859375
DGw2dWCzWyw,Phi-4-mini 3.8B Instruct,few-shot,false,5,35,0,7,true,514.0,3889.499969482422
DGw2dWCzWyw,Phi-4-mini 3.8B Instruct,structured-output,false,4,28,0,7,true,314.0,3111.5999755859375
DGw2dWCzWyw,Phi-4-mini 3.8B Instruct,zero-shot,false,4,28,0,7,true,215.0,3111.5999755859375
DGw2dWCzWyw,Qwen 2.5 3B Instruct,chain-of-thought,false,2,14,0,7,true,540.0,1555.7999877929688
DGw2dWCzWyw,Qwen 2.5 3B Instruct,few-shot,false,5,35,0,7,true,270.0,3889.499969482422
DGw2dWCzWyw,Qwen 2.5 3B Instruct,structured-output,false,5,35,0,7,true,138.0,3889.499969482422
DHKfyyITTE8,Gemma-SEA-LION v4 4B,chain-of-thought,false,8,96,0,12,true,766.2,3412.7999877929688
DHKfyyITTE8,Gemma-SEA-LION v4 4B,few-shot,false,10,120,0,12,true,651.0,4265.999984741211
DHKfyyITTE8,Gemma-SEA-LION v4 4B,structured-output,false,10,120,0,12,true,0.0,4265.999984741211
DHKfyyITTE8,Gemma-SEA-LION v4 4B,zero-shot,false,9,108,0,12,true,370.0,3839.39998626709
DHKfyyITTE8,Llama 3.2 3B Instruct,chain-of-thought,false,10,120,0,12,true,1530.0,4265.999984741211
DHKfyyITTE8,Llama 3.2 3B Instruct,few-shot,false,10,120,0,12,true,732.0,4265.999984741211
DHKfyyITTE8,Llama 3.2 3B Instruct,structured-output,false,10,120,0,12,true,172.9,4265.999984741211
DHKfyyITTE8,Llama 3.2 3B Instruct,zero-shot,false,10,120,0,12,true,386.1,4265.999984741211
DHKfyyITTE8,MedGemma 4B,chain-of-thought,false,9,108,0,12,true,254.0,3839.39998626709
DHKfyyITTE8,MedGemma 4B,few-shot,false,10,120,0,12,true,714.0,4265.999984741211
DHKfyyITTE8,MedGemma 4B,structured-output,false,9,108,0,12,true,349.0,3839.39998626709
DHKfyyITTE8,MedGemma 4B,zero-shot,false,8,96,0,12,true,215.5,3412.7999877929688
DHKfyyITTE8,Phi-4-mini 3.8B Instruct,chain-of-thought,false,10,120,0,12,true,580.0,4265.999984741211
DHKfyyITTE8,Phi-4-mini 3.8B Instruct,few-shot,false,9,108,0,12,true,603.0,3839.39998626709
DHKfyyITTE8,Phi-4-mini 3.8B Instruct,structured-output,false,10,120,0,12,true,232.0,4265.999984741211
DHKfyyITTE8,Phi-4-mini 3.8B Instruct,zero-shot,false,11,132,0,12,true,435.9,4692.599983215332
DHKfyyITTE8,Qwen 2.5 3B Instruct,chain-of-thought,false,9,108,0,12,true,650.0,3839.39998626709
DHKfyyITTE8,Qwen 2.5 3B Instruct,few-shot,false,11,132,0,12,true,686.2,4692.599983215332
DHm89ozTqeU,Gemma-SEA-LION v4 4B,few-shot,false,5,20,0,4,true,840.0,4496.999969482422
DHm89ozTqeU,Gemma-SEA-LION v4 4B,structured-output,false,4,16,0,4,true,410.0,3597.5999755859375
DHm89ozTqeU,Llama 3.2 3B Instruct,chain-of-thought,false,5,20,0,4,true,480.0,4496.999969482422
DHm89ozTqeU,Llama 3.2 3B Instruct,few-shot,false,5,20,0,4,true,1024.0,4496.999969482422
DHm89ozTqeU,Llama 3.2 3B Instruct,zero-shot,false,4,16,0,4,true,147.5,3597.5999755859375
DHm89ozTqeU,MedGemma 4B,few-shot,false,5,20,0,4,true,618.0,4496.999969482422
DHm89ozTqeU,MedGemma 4B,structured-output,false,4,16,0,4,true,764.0,3597.5999755859375
DHm89ozTqeU,MedGemma 4B,zero-shot,false,4,16,0,4,true,3100.0,3597.5999755859375
DHm89ozTqeU,Phi-4-mini 3.8B Instruct,chain-of-thought,false,4,16,0,4,true,1650.0,3597.5999755859375
DHm89ozTqeU,Phi-4-mini 3.8B Instruct,few-shot,false,6,24,0,4,true,1331.0,5396.399963378906
DHm89ozTqeU,Phi-4-mini 3.8B Instruct,structured-output,false,2,8,0,4,true,114.3,1798.7999877929688
DHm89ozTqeU,Phi-4-mini 3.8B Instruct,zero-shot,false,4,16,0,4,true,2002.0,3597.5999755859375
DHm89ozTqeU,Qwen 2.5 3B Instruct,chain-of-thought,false,3,12,0,4,true,285.0,2698.199981689453
DHm89ozTqeU,Qwen 2.5 3B Instruct,few-shot,false,6,24,0,4,true,1320.0,5396.399963378906
DHm89ozTqeU,Qwen 2.5 3B Instruct,structured-output,false,4,16,0,4,true,420.0,3597.5999755859375
DIxmuuyz0sC,Gemma-SEA-LION v4 4B,few-shot,false,8,88,0,11,true,1300.0,17039.200196027756
DIxmuuyz0sC,Gemma-SEA-LION v4 4B,structured-output,false,8,88,0,11,true,11.5,17039.200196027756
DIxmuuyz0sC,Gemma-SEA-LION v4 4B,zero-shot,false,11,121,0,11,true,3664.0,23428.900269538164
DIxmuuyz0sC,Llama 3.2 3B Instruct,chain-of-thought,false,5,55,0,11,true,630.1,10649.500122517347
DIxmuuyz0sC,Llama 3.2 3B Instruct,few-shot,false,8,88,0,11,true,1270.0,17039.200196027756
DIxmuuyz0sC,Llama 3.2 3B Instruct,structured-output,false,9,99,0,11,true,366.9,19169.100220531225
DIxmuuyz0sC,Llama 3.2 3B Instruct,zero-shot,false,5,55,0,11,true,3719.7,10649.500122517347
DIxmuuyz0sC,MedGemma 4B,chain-of-thought,false,10,110,0,11,true,2825.0,21299.000245034695
DIxmuuyz0sC,MedGemma 4B,few-shot,false,8,88,0,11,true,1186.8,17039.200196027756
DIxmuuyz0sC,MedGemma 4B,structured-output,false,7,77,0,11,true,5850.1,14909.300171524286
DIxmuuyz0sC,MedGemma 4B,zero-shot,false,9,99,0,11,true,4564.8,19169.100220531225
DIxmuuyz0sC,Phi-4-mini 3.8B Instruct,chain-of-thought,false,9,99,0,11,true,1260.0,19169.100220531225
DIxmuuyz0sC,Phi-4-mini 3.8B Instruct,few-shot,false,8,88,0,11,true,1285.0,17039.200196027756
DIxmuuyz0sC,Phi-4-mini 3.8B Instruct,structured-output,false,6,66,0,11,true,3337.1,12779.400147020817
DIxmuuyz0sC,Phi-4-mini 3.8B Instruct,zero-shot,false,9,99,0,11,true,3670.0,19169.100220531225
DIxmuuyz0sC,Qwen 2.5 3B Instruct,chain-of-thought,false,9,99,0,11,true,2400.0,19169.100220531225
DIxmuuyz0sC,Qwen 2.5 3B Instruct,few-shot,false,8,88,0,11,true,1198.0,17039.200196027756
DIxmuuyz0sC,Qwen 2.5 3B Instruct,structured-output,false,8,88,0,11,true,5564.0,17039.200196027756
DIxmuuyz0sC,Qwen 2.5 3B Instruct,zero-shot,false,13,143,0,11,true,6769.0,27688.700318545103
DNMxd6Lzy1f,Gemma-SEA-LION v4 4B,chain-of-thought,false,10,150,0,15,true,776.0,13190.999994277954
DNMxd6Lzy1f,Gemma-SEA-LION v4 4B,few-shot,false,10,150,0,15,true,778.0,13190.999994277954
DNMxd6Lzy1f,Gemma-SEA-LION v4 4B,structured-output,false,14,210,0,15,true,2575.6,18467.399991989136
DNMxd6Lzy1f,Gemma-SEA-LION v4 4B,zero-shot,false,11,165,0,15,true,1260.8,14510.09999370575
DNMxd6Lzy1f,Llama 3.2 3B Instruct,chain-of-thought,false,9,135,0,15,true,500.8,11871.899994850159
DNMxd6Lzy1f,Llama 3.2 3B Instruct,few-shot,false,9,135,0,15,true,1173.4,11871.899994850159
DNMxd6Lzy1f,Llama 3.2 3B Instruct,structured-output,false,10,150,0,15,true,2060.0,13190.999994277954
DNMxd6Lzy1f,Llama 3.2 3B Instruct,zero-shot,false,11,165,0,15,true,899.6,14510.09999370575
DNMxd6Lzy1f,MedGemma 4B,chain-of-thought,false,11,165,0,15,true,1336.5,14510.09999370575
DNMxd6Lzy1f,MedGemma 4B,few-shot,false,11,165,0,15,true,568.0,14510.09999370575
DNMxd6Lzy1f,MedGemma 4B,structured-output,false,13,195,0,15,true,1488.0,17148.29999256134
DNMxd6Lzy1f,MedGemma 4B,zero-shot,false,12,180,0,15,true,730.8,15829.199993133545
DNMxd6Lzy1f,Phi-4-mini 3.8B Instruct,few-shot,false,9,135,0,15,true,659.0,11871.899994850159
DNMxd6Lzy1f,Phi-4-mini 3.8B Instruct,structured-output,false,10,150,0,15,true,2084.0,13190.999994277954
DNMxd6Lzy1f,Phi-4-mini 3.8B Instruct,zero-shot,false,12,180,0,15,true,0.0,15829.199993133545
DNMxd6Lzy1f,Qwen 2.5 3B Instruct,chain-of-thought,false,11,165,0,15,true,387.0,14510.09999370575
DNMxd6Lzy1f,Qwen 2.5 3B Instruct,few-shot,false,9,135,0,15,true,1373.0,11871.899994850159
DNMxd6Lzy1f,Qwen 2.5 3B Instruct,structured-output,false,10,150,0,15,true,720.6,13190.999994277954
DNMxd6Lzy1f,Qwen 2.5 3B Instruct,zero-shot,false,7,105,0,15,true,340.0,9233.699995994568
